시도교육청, 지역교육청, 지역, 정보공시 학교코드, 학교명, 학교급코드, 설립구분, 학교특성, 분교여부, 설립유형, 주야구분, 개교기념일, 설립일, 법정동코드, 주소내역, 상세주소내역, 우편번호, 학교도로명우편번호, 학교도로명주소, 학교도로명상세주소, 위도, 경도, 전화번호, 팩스번호, 홈페이지주소, 남녀공학구분	
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005325,석성초등학교,02,공립,,N,단설,주간,	20060301,	20060301,	4146311600,	경기도 용인시기흥구 중동 ,"	955번지",	17009,	17009,	경기도 용인시 기흥구 동백2로 53,"	(중동)",	37.269910,	127.158179,"	031-693-8821","	031-693-8824","	www.yss.es.kr",남녀공학
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005330,동백초등학교,02,공립,,N,단설,주간,	20060301,	20060301,	4146311500,	경기도 용인시 기흥구 동백동,"	658번지",	17002,	17002,	경기도 용인시 기흥구 동백평촌로 69,"	, 동백초등학교 (동백동)",	37.2805583,	127.1561125,"	031-693-8573","	031-693-8577","	www.yidb.es.kr",남녀공학
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005332,용인백현초등학교,02,공립,,N,단설,주간,	20060301,	20060301,	4146311500,	경기도 용인시 기흥구 동백동,"	600번지",	446911,	17003,	경기도 용인시 기흥구 동백8로 108,"	(동백동,용인백현초등학교)",	37.283574,	127.161946,"	070-7606-9504","	031-693-8085","	www.baekhyun.es.kr",남녀공학
경기도교육청,경기도수원교육지원청,경기도 수원시 권선구,S090005334,서평초등학교,02,공립,,N,단설,주간,	20060301,	20060301,	4111313100,	경기도 수원시 권선구 서둔동,"	296-1",	16620,	16620 ,	경기도 수원시 권선구 수인로9번길 52,"	(서둔동,서평초등학교)",	37.2683096,	126.9969263,"	031-296-6771","	031-296-6772","	http://seopyung.es.kr",남녀공학
경기도교육청,경기도수원교육지원청,경기도 수원시 권선구,S090005337,오현초등학교,02,공립,,N,단설,주간,	20060901,	20051226,	4111312900,	경기도 수원시 권선구 오목천동,"	282-2 오현초등학교",	441350,	16638,	경기도 수원시 권선구 서수원로 220,"	, 오현초등학교 (오목천동)",	37.2467320,	126.968396,"	031-294-7350","	031-294-7356","	http://ohyun.es.kr",남녀공학
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005339,초당초등학교,02,공립,,N,단설,주간,	20060301,	20060301,	4146311600,	경기도 용인시 기흥구 중동,"	1010번지",	17012,	17012,	경기도 용인시 기흥구 동백중앙로 78,"	(중동,초당초등학교)",	37.263586,	127.1609189,"	031-693-8512","	031-693-8516","	www.cho-dang.es.kr",남녀공학
경기도교육청,경기도고양교육지원청,경기도 고양시 일산서구,S090005341,가좌초등학교,02,공립,,N,단설,주간,	20060301,	20060301,	4128710600,	경기도 고양시 일산서구 가좌동,"	1099번지",	411440,	10210,	경기도 고양시 일산서구 가좌2로 31,"	(가좌동,가좌초등학교)",	37.6885306,	126.7213624,"	031-922-6040","	031-922-6045","	www.가좌초등학교.kr",남녀공학
경기도교육청,경기도동두천양주교육지원청,경기도 양주시,S090005344,도둔초등학교,02,공립,,N,단설,주간,	20070901,	20070901,	4163011600,	경기도 양주시 덕계동,"	315-5",	482050,	11461 ,	경기도 양주시 고덕로 89-1,"	(덕계동,도둔초등학교)",	37.8138799,	127.0575149,"	031-861-5193","	031-861-5196","	http://www.dodoon.es.kr/",남녀공학
경기도교육청,경기도평택교육지원청,경기도 평택시,S090005357,평택도곡초등학교,02,공립,,N,단설,주간,	20060301,	20060901,	4122025622,	경기도 평택시 포승읍 도곡리,"	1111번지",	451822,	17954,	경기도 평택시 포승읍 여술로44번길 5,"	, 평택 도곡초등학교 (포승읍)",	36.9888314,	126.8478429,"	070-7096-5000","	031-683-3940","	http://ptdogok.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005363,안녕초등학교,02,공립,,N,단설,주간,	20060301,	20060301,	4159012600,	경기도 화성시 안녕동,"	50-8번지",	445380,	18362 ,	경기도 화성시 화산로 2,"	(안녕동,안녕초등학교)",	37.2057876,	127.0086508,"	031-231-1561","	031-231-1564","	http://www.annyung.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 오산시,S090005366,가수초등학교,02,공립,,N,단설,주간,	20060501,	20051226,	4137012100,	경기도 오산시 가수동 ,"	9-1",	447150,	18125,	경기도 오산시 가수로 50,"	, 가수초등학교 (가수동)",	37.1481274,	127.047826,"	031-377-8563","	031-377-5194","	www.gasu.es.kr",남녀공학
경기도교육청,경기도파주교육지원청,경기도 파주시,S090005369,두일초등학교,02,공립,,N,단설,주간,	20060301,	20051226,	4148011300,	경기도 파주시 동패동,"	1743번지",	413833,	10885,	경기도 파주시 책향기숲길 47,"	, 두일초 (동패동, 두일초등학교)",	37.7200608,	126.7136408,"	031-948-2146","	031-946-2187","	www.pjduil.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 오산시,S090005372,수청초등학교,02,공립,,N,단설,주간,	20060601,	20060301,	4137010800,	경기도 오산시 수청동,"	산 7번지",	447290,	18110,	경기도 오산시 오산대역로 123,"	(수청동, 수청초등학교)",	37.1708812,	127.0555577,"	031-372-5492","	031-375-5498","	sucheong.es.kr",남녀공학
경기도교육청,경기도파주교육지원청,경기도 파주시,S090005373,와석초등학교,02,공립,,N,단설,주간,	20060301,	20060301,	4148010800,	경기도 파주시 야당동,"	977번지",	413835,	10907,	경기도 파주시 한빛로 7,"	(야당동)",	37.710507,	126.753260,"	031-957-8714","	031-957-8725","	www.pajuwaseok.es.kr",남녀공학
경기도교육청,경기도김포교육지원청,경기도 김포시,S090005375,통진초등학교,02,공립,,N,단설,주간,	20060301,	20060301,	4157025023,	경기도 김포시 통진읍 서암리,"	1108번지",	415867,	10019,	경기도 김포시 통진읍 조강로 116,"	(통진읍)",	37.6938545,	126.5948823,"	031-982-5296","	031-983-8286","	www.tongjin.es.kr",남녀공학
경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,S090005393,다솜초등학교,02,공립,,N,단설,주간,	20060901,	20060901,	4128510700,	경기도 고양시 일산동구 풍동,"	1232번지",	410330,	10303,	경기도 고양시 일산동구 숲속마을로 139,"	(풍동, 다솜초등학교)",	37.67246,	126.7962289,"	031-932-8567","	031-932-8562","	www.dasom.es.kr",남녀공학
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090005395,덕인초등학교,02,공립,,N,단설,주간,	20060301,	20060301,	4127310200,	경기도 안산시 단원구 와동,"	258-6",	425840,	15254,	경기도 안산시 단원구 와동공원로5안길 22-6,"	, 덕인초등학교 (와동)",	37.340257,	126.8242715,"	031-486-1912","	031-486-1915","	http://www.deokin.es.kr/",남녀공학
경기도교육청,경기도파주교육지원청,경기도 파주시,S090005397,문발초등학교,02,공립,,N,단설,주간,	20060301,	20060301,	4148011500,	경기도 파주시 문발동,"	547번지",	413832,	10879,	경기도 파주시 노을빛로 21,"	(문발동)",	37.725818,	126.706468,"	031-949-9464","	031-949-9465","	www.munbal.es.kr",남녀공학
경기도교육청,경기도부천교육지원청,경기도 부천시,S090005402,소안초등학교,02,공립,,N,단설,주간,	20060601,	20060601,	4119011000,	경기도 부천시 소사본동,"	409-9",	14772,	14772,	경기도 부천시 소사동로72번길 29,"	(소사본동, 소안초등학교)",	37.472471,	126.804427,"	070-7099-3003","	032-351-4575","	www.soancho.es.kr",남녀공학
경기도교육청,경기도동두천양주교육지원청,경기도 양주시,S090005404,신지초등학교,02,공립,,N,단설,주간,	20060301,	20060301,	4163025023,	경기도 양주시 백석읍 복지리,"	156번지",	482831,	11510,	경기도 양주시 백석읍 양주산성로574번길 20,"	, 신지초등학교 (백석읍)",	37.7883024,	126.9903077,"	031-836-8123","	031-836-8129","	www.sinji.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 오산시,S090005406,오산원당초등학교,02,공립,,N,단설,주간,	20060301,	20060301,	4137010300,	경기도 오산시 원동,"	30-22",	447803,	18149,	경기도 오산시 부원로87번길 37-7,"	, 오산원당초등학교 (원동)",	37.1422635,	127.0909909,"	031-378-4915","	031-378-4918","	www.o-dang.es.kr",남녀공학
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090005408,월포초등학교,02,공립,,N,단설,주간,	20060301,	20060301,	4139013100,	경기도 시흥시 월곶동,"	994-2",	14967,	14967,	경기도 시흥시 월곶중앙로 18,"	(월곶동,월포초등학교)",	37.3875404,	126.7428375,"	070-7097-2708","	031-362-4901","	www.weolpo.es.kr",남녀공학
경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,S090005411,풍동초등학교,02,공립,,N,단설,주간,	20060901,	20060901,	4128510700,	경기도 고양시 일산동구 풍동,"	1266",	410330,	10305,	경기도 고양시 일산동구 숲속마을로 14-43,"	(풍동, 풍동초등학교)",	37.6695513,	126.8024875,"	031-932-8737","	031-932-8741","	www.poongdong.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005412,학동초등학교,02,공립,,N,단설,주간,	20061201,	20061201,	4159012700,	경기도 화성시 반송동 ,"	81번지",	18437,	18437,	경기도 화성시 동탄지성로 79-17,"	(반송동,학동초등학교)",	37.2054005,	127.0661773,"	031-613-0412","	031-613-0415","	www.hshakdong.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005471,화성금곡초등학교,02,공립,,N,단설,주간,	20070301,	20070301,	4159012700,	경기도 화성시 반송동,"	78번지",	445160,	18438,	경기도 화성시 동탄문화센터로 13,"	(반송동)",	37.1986574,	127.066251,"	031-613-8014","	031-613-8015","	http://www.geumgok.kr/",남녀공학
경기도교육청,경기도평택교육지원청,경기도 평택시,S090005472,반지초등학교,02,공립,,N,단설,주간,	20070301,	20070901,	4122010900,	경기도 평택시 이충동,"	683번지",	459824,	17736,	경기도 평택시 이충로 7,"	, 반지초등학교 (이충동)",	37.0577906,	127.0696518,"	031-610-8600","	031-611-4194","	http://banji.es.kr/",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005474,석우초등학교,02,공립,,N,단설,주간,	20070301,	20070301,	4159012700,	경기도 화성시 반송동 ,"	20번지",	18437,	18437,	경기도 화성시 동탄시범한빛길 32,"	, 석우초등학교 (반송동)",	37.2090553173486,	127.068033990065,"	031-613-3213","	031-613-3214","	http://seokwoo.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 오산시,S090005476,오산원일초등학교,02,공립,,N,단설,주간,	20070626,	20070623,	4137010300,	경기도 오산시 원동,"	360-19번지",	447805,	18143,	경기도 오산시 오산로132번길 27,"	(원동)",	37.139728,	127.0711398,"	031-378-6281","	031-378-6286","	http://www.osanwonil.es.kr",남녀공학
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005478,용인한일초등학교,02,공립,,N,단설,주간,	20070301,	20070301,	4146310700,	경기도 용인시 기흥구 공세동,"	680번지",	17083,	17083,	경기도 용인시 기흥구 한보라1로 145,"	, 용인한일초등학교 (공세동)",	37.243451,	127.1067266,"	031-8005-7951","	031-8005-7956","	http://www.yonginhanil.es.kr",남녀공학
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005480,나산초등학교,02,공립,,N,단설,주간,	20070501,	20070108,	4146310500,	경기도 용인시 기흥구 보라동,"	613번지",	446904,	17081,	경기도 용인시 기흥구 한보라1로43번길 8,"	(보라동)",	37.2504959,	127.1095686,"	031-8020-4108","	031-8020-4189","	http://www.nasan-p.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005487,와우초등학교,02,공립,,N,단설,주간,	20070901,	20070901,	4159025325,	경기 화성시 봉담읍 동화리,"	188",	18298,	18298 ,	경기도 화성시 봉담읍 식골길 14,"	(봉담읍, 와우초등학교)",	37.220224,	126.9725363,"	031-898-8711","	031-898-8717","	http://www.wau.es.kr/",남녀공학
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090005494,예봉초등학교,02,공립,,N,단설,주간,	20070901,	20070901,	4136025000,	경기도 남양주시 와부읍,"	252",	472901,	12207,	경기도 남양주시 와부읍 수레로 108,"	(와부읍,예봉초등학교)",	37.5921853,	127.2210205,"	031-521-6383","	031-521-6384","	http://yebong.kr",남녀공학
경기도교육청,경기도동두천양주교육지원청,경기도 양주시,S090005495,주원초등학교,02,공립,,N,단설,주간,	20070901,	20070901,	4163011500,	경기도 양주시 고암동,"	580-5",	482010,	11454,	경기도 양주시 고암길 242,"	(고암동, 주원초등학교)",	37.836424,	127.072862,"	031-860-6115","	031-859-8426","	http://kjuwon.es.kr",남녀공학
경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,S090005496,하늘초등학교,02,공립,,N,단설,주간,	20070901,	20070901,	4128510200,	경기도 고양시 일산동구 중산동,"	1799",	410315,	10311,	경기도 고양시 일산동구 하늘마을1로 46,"	, 하늘초등학교 (중산동,하늘초등학교)",	37.6,	126.7,"	031-975-8971","	031-975-8974","	http://haneul.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005588,동화초등학교,02,공립,,N,단설,주간,	20070901,	20070901,	4159025324,	경기도 화성시 봉담읍 동화리,"	봉담택지지구내 초2번",	445893,	18302,	경기도 화성시 봉담읍 동화새터길 130,"	(봉담읍)",	37.2152396,	126.9616375,"	031-298-1047","	031-298-1049","	http://www.hsdonghwa.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005589,반석초등학교,02,공립,,N,병설,주간,	20070901,	20070901,	4159012700,	경기도 화성시 반송동,"	223번지",	445160,	18457,	경기도 화성시 동탄반석로 22,"	, (반송동, 반석초등학교) (반송동)",	37.1937192,	127.078075,"	031-613-2689","	031-613-2694","	http://www.hsbanseok.es.kr/",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005591,상봉초등학교,02,공립,,N,단설,주간,	20070901,	20070901,	4159025324,	경기도 화성시 봉담읍 동화리,"	569",	18316,	18316,	경기도 화성시 봉담읍 상봉길 52,"	(봉담읍,상봉초등학교)",	37.218279,	126.9547915,"	031-297-3566","	031-297-3560","	http://www.sang.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005593,솔빛초등학교,02,공립,,N,단설,주간,	20070901,	20070901,	4159012700,	경기도 화성시 반송동 ,"	133번지",	18456,	18456,	경기도 화성시 동탄반석로 84,"	, 84 (반송동)",	37.1968303,	127.0735243,"	031-613-2305","	031-613-2316","	http://www.solbit.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 오산시,S090005594,오산고현초등학교,02,공립,,N,병설,주간,	20070901,	20070901,	4137012200,	경기도 오산시 고현동,"	92",	18150,	18150,	경기도 오산시 남부대로 459,"	(고현동,고현초등학교)",	37.133791,	127.0853607,"	031-668-9361","	031-668-9373","	http://www.osgh.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005595,율목초등학교,02,공립,,N,병설,주간,	20070901,	20070901,	4159012000,	경기도 화성시 반월동,"	879",	445330,	18379,	경기도 화성시 영통로50번길 19,"	, 율목초등학교 (반월동)",	37.2367924,	127.0644974,"	031-204-9859","	031-204-9860","	http://www.yulmok.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005597,반송초등학교,02,공립,,N,단설,주간,	20070901,	20070901,	4159012700,	경기도 화성시 반송동,"	199번지 반송초등학교",	445160,	18441,	경기도 화성시 동탄솔빛로 14,"	(반송동)",	37.1906701,	127.0699751,"	031-613-3924","	031-613-3925","	http://hs-bansong.es.kr",남녀공학
경기도교육청,경기도부천교육지원청,경기도 부천시,S090005603,성곡초등학교,02,공립,,N,단설,주간,	20080301,	20080301,	4119011800,	경기도 부천시 여월동,"	325번지",	421220,	14474,	경기도 부천시 오정구 여월로 75,"	(여월동)",	37.513048,	126.8054847,"	070-7096-7970","	032-674-9302","	http://www.seonggok.es.kr",남녀공학
경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,S090005607,모당초등학교,02,공립,,N,단설,주간,	20080301,	20080301,	4128510200,	경기도 고양시일산동구 중산동 ,"	1684번지",	10355,	10355,	경기도 고양시 일산동구 하늘마을로 144,"	(중산동, 모당초등학교)",	37.6797412,	126.7810086,"	031-975-9239","	031-975-9240","	http://modang.es.kr",남녀공학
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005610,청덕초등학교,02,공립,,N,단설,주간,	20080701,	20080107,	4146311400,	경기도 용인시기흥구 청덕동 ,"	507",	446915,	16892,	경기도 용인시 기흥구 구성1로 61,"	(청덕동, 청덕초등학교)",	37.2945195,	127.1494014,"	031-693-5008","	031-693-6792","	http://cheong-duck.es.kr",남녀공학
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090005612,시흥능곡초등학교,02,공립,,N,단설,주간,	20080901,	20080901,	4139011800,	경기도 시흥시 능곡동,"	797번지",	429240,	14995,	경기도 시흥시 능곡중앙로 22,"	, 시흥능곡초등학교 (능곡동)",	37.3653194,	126.8131935,"	070-7096-7291","	031-404-4096","	http://www.neunggok.es.kr",남녀공학
경기도교육청,경기도김포교육지원청,경기도 김포시,S090005617,장기초등학교,02,공립,,N,단설,주간,	20080605,	20080301,	4157010400,	경기도 김포시 장기동,"	1639",	10085,	10085,	경기도 김포시 김포한강2로 173,"	(장기동,장기초등학교)",	37.6,	126.6,"	031-996-9630","	031-996-9632","	http://janggee.es.kr/",남녀공학
경기도교육청,경기도성남교육지원청,경기도 성남시 중원구,S090005621,도촌초등학교,02,공립,,N,단설,주간,	20080301,	20080301,	4113310700,	경기도 성남시 중원구 도촌동,"	241",	462080,	13424,	경기도 성남시 중원구 도촌남로 99,"	, 도촌초등학교 (도촌동)",	37.4147223,	127.1583523,"	031-755-0682","	031-755-0689","	http://www.sdc.es.kr",남녀공학
경기도교육청,경기도군포의왕교육지원청,경기도 군포시,S090005627,군포대야초등학교,02,공립,,N,단설,주간,	20180501,	20090301,	4141010800,	경기도 군포시 대야미동 ,"	224-1",	435060,	15886,	경기도 군포시 대야2로 148,"	(대야미동, 군포대야초등학교)",	37.329366,	126.915177,"	031-501-3776","	031-501-3796","	http://www.gpdaeya.es.kr/",남녀공학
경기도교육청,경기도군포의왕교육지원청,경기도 의왕시,S090005628,모락초등학교,02,공립,,N,단설,주간,	20090501,	20090301,	4143010500,	경기도 의왕시 오전동,"	236-24",	437821,	16051,	경기도 의왕시 보식골로 40,"	, 모락초등학교 (오전동)",	37.3,	126.9,"	031-459-9732","	031-459-9734","	http://morak.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005644,능동초등학교,02,공립,,N,단설,주간,	20080301,	20080301,	4159011800,	경기도 화성시 능동,"	1085번지 동탄택지지구내",	18432 ,	18432 ,	경기도 화성시 동탄원천로 315-27,"	(능동, 능동초등학교)",	37.213041,	127.058672,"	031-613-4205","	031-613-4235","	http://www.ndong.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005645,도이초등학교,02,공립,,N,단설,주간,	20081001,	20081001,	4159025900,	경기도 화성시 향남읍 ,"	향남택지내 초2번",	445926,	18591,	경기도 화성시 향남읍 행정동로 87,"	, 도이초등학교 (향남읍)",	37.1326409,	126.926048,"	031-8059-1601","	031-8059-1606","	http://www.doi.es.kr/wah/main/index.htm",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005646,수영초등학교,02,공립,,N,병설,주간,	20080301,	20080301,	4159025323,	경기도 화성시 봉담읍 수영리,"	134-1",	445896,	18297,	경기도 화성시 봉담읍 수영로 63,"	, 수영초등학교 (봉담읍)",	37.235701,	126.954294,"	031-296-9572","	031-296-9574","	http://www.suyeong.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005647,예당초등학교,02,공립,,N,단설,주간,	20080901,	20080901,	4159012800,	경기도 화성시 석우동 ,"	54번지",	445170,	18447,	경기도 화성시 동탄반석로 245,"	(석우동, 예당초등학교)",	37.2107207,	127.0751522,"	031-8055-7108","	031-8055-7199","	http://www.yeadang.es.kr",남녀공학
경기도교육청,경기도부천교육지원청,경기도 부천시,S090005648,중동초등학교,02,공립,,N,단설,주간,	20090305,	20060530,	4119010800,	경기도 부천시 중동,"	1290",	14613,	14613,	경기도 부천시 심중로75번길 37,"	(중동, 중동초등학교)",	37.489867,	126.769289,"	070-7016-4103","	032-612-5596","	http://ijungdong.es.kr/",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005649,푸른초등학교,02,공립,,N,단설,주간,	20080301,	20080301,	4159011800,	경기도 화성시 능동,"	1136번지",	18429,	18429,	경기도 화성시 동탄공원로 21-38,"	(능동)",	37.2023724,	127.0553176,"	031-8003-1051","	031-8003-1056","	http://www.pureun.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005650,한마음초등학교,02,공립,,N,단설,주간,	20080301,	20080301,	4159011800,	경기도 화성시 능동 ,"	능동 1117번지",	445160,	18431,	경기도 화성시 동탄숲속로 69-6,"	(능동)",	37.2086683,	127.0562429,"	031-8003-5953","	031-8003-5955","	http://www.hanmaeum.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005651,한울초등학교,02,공립,,N,단설,주간,	20080901,	20080107,	4159025900,	경기도 화성시 향남읍,"	행정리 442번지",	445926,	18599,	경기도 화성시 향남읍 행정중앙1로 25,"	, 한울초등학교 (향남읍)",	37.1269655,	126.9178253,"	031-8059-0231","	031-8059-0233","	http://www.han-ul.es.kr",남녀공학
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005652,행정초등학교,02,공립,,N,단설,주간,	20081001,	20081001,	4159025939,	경기도 화성시 향남읍 행정리,"	향남택지지구 493",	18600,	18600,	경기도 화성시 향남읍 행정중앙1로 77,"	(향남읍,행정초등학교)",	37.1267904,	126.923675,"	031-8059-0151","	031-8059-0154","	http://hj2008.es.kr",남녀공학
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090005678,가운초등학교,02,공립,,N,단설,주간,	20081001,	20081001,	4136011200,	경기도 남양주시 다산동 ,"	566번지",	472060,	12262,	경기도 남양주시 가운로2길 54,"	(가운동)",	37.3,	127.0,"	031-558-3971","	031-558-3805","	http://www.gaun.es.kr",남녀공학
경기도교육청,경기도평택교육지원청,경기도 평택시,S090005680,송현초등학교,02,공립,,N,단설,주간,	20080301,	20080301,	4122011000,	경기도 평택시 지산동,"	675",	17729,	17729,	경기도 평택시 경기대로 1432,"	(지산동)",	37.072539,	127.0670816,"	031-611-9613","	031-611-9615","	http://songhyeon.es.kr/",남녀공학
경기도교육청,경기도김포교육지원청,경기도 김포시,S090005682,신곡초등학교,02,공립,,N,단설,주간,	20080301,	20080301,	4157025300,	경기도 김포시 고촌읍 ,"	1267",	10130,	10130,	경기도 김포시 고촌읍 수기로 67-30,"	, 신곡초등학교 (고촌읍)",	37.5966135,	126.766665,"	031-986-9532","	031-986-9533","	http://sin-gok.es.kr",남녀공학
경기도교육청,경기도광주하남교육지원청,경기도 하남시,S090005686,하남풍산초등학교,02,공립,,N,단설,주간,	20080301,	20080301,	4145010800,	경기도 하남시 덕풍동 ,"	730",	465010,	12928,	경기도 하남시 덕풍북로 100,"	(덕풍동, 풍산초등학교)",	37.5545711,	127.2014662,"	031-795-2805","	031-795-4788","	http://www.hnps.es.kr",남녀공학
경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,S090005687,아람초등학교,02,공립,,N,단설,주간,	20080901,	20080901,	4128112800,	경기도 고양시 덕양구 행신동,"	1069번지",	412220,	10491,	경기도 고양시 덕양구 서정마을로 36,"	(행신동)",	37.6195965,	126.8504914,"	031-979-5412","	031-979-5413","	http://www.aram.es.kr",남녀공학
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090005688,안산대월초등학교,02,공립,,N,단설,주간,	20091004,	20090901,	4127310300,	경기도 안산시 단원구 신길동,"	1551.",	425120,	15401,	경기도 안산시 단원구 신길로 67,"	(신길동)",	37.336106,	126.787689,"	031-508-6912","	031-494-6911","	http://asdaewol.es.kr",남녀공학
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090005690,신길초등학교,02,공립,,N,단설,주간,	20090415,	20090301,	4127310300,	경기도 안산시단원구 신길동 ,"	1513번지 신길초등학교",	425838,	15400,	경기도 안산시 단원구 새뿔길 100,"	(신길동, 신길초등학교)",	37.3358986,	126.7805315,"	031-492-7980","	031-492-7987","	http://www.singil-asn.es.kr/",남녀공학
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090005692,성남송현초등학교,02,공립,,N,단설,주간,	20090301,	20090301,	4113510900,	경기도 성남시 분당구 삼평동,"	710번지",	13490,	13490,	경기도 성남시 분당구 동판교로 258,"	(삼평동)",	37.4054133,	127.1164255,"	031-8016-2002","	031-8016-2005","	http://www.sn-sh.es.kr",남녀공학
경기도교육청,경기도수원교육지원청,경기도 수원시 팔달구,S090005693,매여울초등학교,02,공립,,N,단설,주간,	20090901,	20090102,	4111514100,	경기도 수원시팔달구 인계동 ,"	385번지",	442829,	16534,	경기도 수원시 팔달구 권광로260번길 20,"	, 매여울초등학교 (인계동)",	37.2703933,	127.0370094,"	031-211-1763","	031-211-2331","	http://maeyeoul.es.kr/",남녀공학
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090005695,보평초등학교,02,공립,,N,단설,주간,	20090901,	20090901,	4113510900,	경기도 성남시 분당구 삼평동,"	139-1번지 ",	463400,	13526,	경기도 성남시 분당구 동판교로 154,"	, 보평초등학교 (삼평동)",	37.3960212,	127.1177005,"	031-697-2106","	031-8017-3104","	http://www.bp.es.kr",남녀공학
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090005696,운중초등학교,02,공립,,N,단설,주간,	20090501,	20090301,	4113511500,	경기도 성남시 분당구 운중동,"	893",	463440,	13463,	경기도 성남시 분당구 운중로45번길 8,"	(운중동)",	37.3923432,	127.0689051,"	031-781-5482","	031-781-5487","	http://uj.es.kr",남녀공학
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090005702,판교초등학교,02,공립,,N,단설,주간,	20100504,	20100301,	4113510800,	경기도 성남시 분당구 판교동,"	636번지 판교초등학교",	463410,	13483,	경기도 성남시 분당구 판교원로 231,"	, 판교초등학교  (판교동)",	37.3869408,	127.0914365,"	031-8017-0429","	031-8017-0431","	http://www.pangyo.es.kr",남녀공학
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090005703,산운초등학교,02,공립,,N,단설,주간,	20090301,	20090301,	4113511500,	경기도 성남시 분당구 운중동,"	927번지",	463440,	13468,	경기도 성남시 분당구 판교원로117번길 11,"	(운중동)",	37.389549,	127.078980,"	031-8016-3001","	031-8016-3004","	http://www.sanun.es.kr",남녀공학
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090005705,구룡초등학교,02,공립,,N,단설,주간,	20090501,	20090301,	4136010100,	경기도 남양주시 호평동,"	722번지",	12146 ,	12146 ,	경기도 남양주시 늘을3로 120,"	(호평동,구룡초등학교)",	37.6,	127.2,"	031-559-0491","	031-559-0497","	http://kr.es.kr",남녀공학
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090005706,건원초등학교,02,공립,,N,단설,주간,	20090901,	20090901,	4131010300,	경기도 구리시 인창동,"	514",	471834,	11920,	경기도 구리시 동구릉로 80,"	, 15 (인창동)",	37.6073328,	127.1356176,"	031-567-9410","	031-567-9412","	http://www.geonwon.es.kr/",남녀공학
